Unnamed: 0.1,Unnamed: 0,file_path,src,actor,gender,intensity,statement,repeat,emotion,transcript,stress_label,Pitch
15,1179,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-01-20.wav,1,20,female,0,1,0,2,doctor sitting by the door,0,1916.2616
1174,1135,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-02-20.wav,1,20,female,0,1,1,2,doctor sitting by the door,0,1889.5427
87,1177,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-01-20.wav,1,20,female,1,0,0,2,kids are talking by the door,0,1874.4146
740,1137,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-02-20.wav,1,20,female,1,0,1,2,kids are talking by the door,0,1877.2118
762,1132,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-01-20.wav,1,20,female,1,1,0,2,doctor sitting by the door,0,1878.7277
1323,1152,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-02-20.wav,1,20,female,1,1,1,2,the access sitting by the door,0,1937.6222
1013,1138,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-01-20.wav,1,20,female,0,0,0,3,did you talking by the door,0,1847.9827
431,1176,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-02-20.wav,1,20,female,0,0,1,3,can you talking by the door,0,1878.1053
511,1151,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-01-20.wav,1,20,female,0,1,0,3,dogs are sitting by the door,0,1928.804
365,1133,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-02-20.wav,1,20,female,0,1,1,3,doctor sitting by the door,0,1907.0979
859,1150,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-01-20.wav,1,20,female,1,0,0,3,can you talking by the door,0,1965.3478
276,1134,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-02-20.wav,1,20,female,1,0,1,3,talking by the door,0,1976.2867
77,1139,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-01-20.wav,1,20,female,1,1,0,3,doctor sitting by the door,0,1816.3889
399,1175,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-02-20.wav,1,20,female,1,1,1,3,doctor sitting by the door,0,1987.0626
80,1144,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-01-20.wav,1,20,female,0,0,0,4,can you talking about the door,2,1980.9747
1130,1172,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-02-20.wav,1,20,female,0,0,1,4,just talking by the door,2,1913.9631
232,1161,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-01-20.wav,1,20,female,0,1,0,4,taxes sitting by the door,2,1916.8508
36,1125,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-02-20.wav,1,20,female,0,1,1,4,Manchester United tour,2,1966.6785
382,1164,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-01-20.wav,1,20,female,1,0,0,4,kids talking by the door,2,1952.9868
1186,1122,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-02-20.wav,1,20,female,1,0,1,4,kids talking about,2,1990.894
1179,1143,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-01-20.wav,1,20,female,1,1,0,4,toxic sitting by the tour,2,1943.5082
378,1173,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-02-20.wav,1,20,female,1,1,1,4,Doctor Strange by the door,2,1950.2025
250,1128,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-01-20.wav,1,20,female,0,0,0,5,can you talking about the door,1,1872.9521
1161,1158,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-02-20.wav,1,20,female,0,0,1,5,can you talking by the door,1,1838.73
577,1167,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-01-20.wav,1,20,female,0,1,0,5,dogs are sitting by the door,1,1964.952
654,1149,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-02-20.wav,1,20,female,0,1,1,5,dogs are sitting by the door,1,1913.4744
636,1170,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-01-20.wav,1,20,female,1,0,0,5,change the talking by the door,1,1930.0461
107,1146,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-02-20.wav,1,20,female,1,0,1,5,talking by the door,1,1921.3103
1001,1127,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-01-20.wav,1,20,female,1,1,0,5,the dogs are sitting by the door,1,1880.6907
561,1159,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-02-20.wav,1,20,female,1,1,1,5,doctor sitting by the door,1,1940.8224
161,1157,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-01-20.wav,1,20,female,0,0,0,6,talking by the door,2,1939.9465
1352,1129,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-02-20.wav,1,20,female,0,0,1,6,talking by the door,2,1965.1403
683,1148,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-01-20.wav,1,20,female,0,1,0,6,Could not process audio transcription.,2,1960.6017
110,1168,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-02-20.wav,1,20,female,0,1,1,6,translate sitting by the door,2,1952.509
1218,1147,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-01-20.wav,1,20,female,1,0,0,6,can you talking about the door,2,2002.1406
437,1169,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-02-20.wav,1,20,female,1,0,1,6,can you talking by the door,2,2020.7478
676,1160,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-01-20.wav,1,20,female,1,1,0,6,Could not process audio transcription.,2,1916.3121
1419,1126,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-02-20.wav,1,20,female,1,1,1,6,Could not process audio transcription.,2,1934.4761
1210,1171,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-01-20.wav,1,20,female,0,0,0,7,can you talking about the door,1,1867.6831
919,1145,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-02-20.wav,1,20,female,0,0,1,7,can you talking about the door,1,1832.2878
973,1124,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-01-20.wav,1,20,female,0,1,0,7,dogs are sitting by the door,1,1808.6003
1320,1162,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-02-20.wav,1,20,female,0,1,1,7,dogs are sitting by the door,1,1801.8942
1407,1123,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-01-20.wav,1,20,female,1,0,0,7,talking about the door,1,1898.0814
875,1163,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-02-20.wav,1,20,female,1,0,1,7,kids talking about the door,1,1939.4086
306,1174,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-01-20.wav,1,20,female,1,1,0,7,dogs sitting by the door,1,1826.186
466,1142,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-02-20.wav,1,20,female,1,1,1,7,sitting by the door,1,1870.1422
988,1166,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-01-20.wav,1,20,female,0,0,0,8,can you talking about the door,0,1947.1375
160,1140,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-02-20.wav,1,20,female,0,0,1,8,can you talking by the door,0,1900.2064
803,1120,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-01-20.wav,1,20,female,0,1,0,8,Could not process audio transcription.,0,1929.8093
5,1156,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-02-20.wav,1,20,female,0,1,1,8,Doctor Strange by the door,0,1916.9309
1073,1121,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-01-20.wav,1,20,female,1,0,0,8,can you talking for the door,0,1988.8156
60,1155,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-02-20.wav,1,20,female,1,0,1,8,can you talking about the door,0,1885.9412
503,1165,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-01-20.wav,1,20,female,1,1,0,8,Could not process audio transcription.,0,2009.292
1032,1141,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-02-20.wav,1,20,female,1,1,1,8,don't just sitting by the door,0,1955.5344
421,1210,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-01-01-21.wav,1,21,male,0,0,0,1,can you talking by the door,0,1420.0767
1275,1194,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-01-02-21.wav,1,21,male,0,0,1,1,kids talking by the door,0,1245.7108
618,1198,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-01-21.wav,1,21,male,0,1,0,1,doctor sitting by the door,0,1597.353
169,1236,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-02-21.wav,1,21,male,0,1,1,1,doctor sitting by the door,0,1568.2513
1045,1193,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-01-21.wav,1,21,male,0,0,0,2,kids are talking by the door,0,1540.2606
214,1211,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-02-21.wav,1,21,male,0,0,1,2,kids are talking by the door,0,1645.6287
46,1235,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-01-21.wav,1,21,male,0,1,0,2,doctor sitting by the door,0,1253.0931
892,1199,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-02-21.wav,1,21,male,0,1,1,2,doctor sitting by the door,0,1263.4568
713,1237,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-01-21.wav,1,21,male,1,0,0,2,can you talking by the door,0,1676.0653
675,1197,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-02-21.wav,1,21,male,1,0,1,2,kids are talking by the door,0,1775.063
1175,1192,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-01-21.wav,1,21,male,1,1,0,2,talk to sitting by the door,0,1679.3219
627,1212,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-02-21.wav,1,21,male,1,1,1,2,doctor sitting by the door,0,1718.6976
874,1196,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-01-21.wav,1,21,male,0,0,0,3,can you talking by the door,0,1681.7083
1411,1238,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-02-21.wav,1,21,male,0,0,1,3,can you talking by the door,0,1682.4412
1155,1213,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-01-21.wav,1,21,male,0,1,0,3,doctor sitting by the door,0,1709.212
1141,1191,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-02-21.wav,1,21,male,0,1,1,3,doctor sitting by the door,0,1712.7877
788,1214,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-01-21.wav,1,21,male,1,0,0,3,can you talking by the door,0,1863.2461
1129,1190,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-02-21.wav,1,21,male,1,0,1,3,can you talking by the door,0,1794.401
917,1195,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-02-01-21.wav,1,21,male,1,1,0,3,doctor sitting by the door,0,1781.7141
815,1239,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-02-02-21.wav,1,21,male,1,1,1,3,doctor sitting by the door,0,1775.6952
1230,1207,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-01-01-21.wav,1,21,male,0,0,0,4,kids are talking by the door,2,1758.5686
393,1229,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-01-02-21.wav,1,21,male,0,0,1,4,kids talking by the door,2,1703.1483
1199,1220,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-01-21.wav,1,21,male,0,1,0,4,doctor sitting by the door,2,1656.847
1123,1186,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-02-21.wav,1,21,male,0,1,1,4,doctor sitting by the door,2,1610.9502
249,1217,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-01-01-21.wav,1,21,male,1,0,0,4,can you talking by the door,2,1723.6625
558,1189,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-01-02-21.wav,1,21,male,1,0,1,4,can you talking by the door,2,1710.9436
328,1208,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-02-01-21.wav,1,21,male,1,1,0,4,toxic sitting by the door,2,1633.3658
1160,1228,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-02-02-21.wav,1,21,male,1,1,1,4,doctor sitting by the door,2,1650.1134
1271,1183,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-01-01-21.wav,1,21,male,0,0,0,5,can you talking by the door,1,1843.0613
414,1223,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-01-02-21.wav,1,21,male,0,0,1,5,can you talking by the door,1,1788.851
198,1234,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-02-01-21.wav,1,21,male,0,1,0,5,doctor sitting by the door,1,1838.9341
341,1202,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-02-02-21.wav,1,21,male,0,1,1,5,doctor sitting by the door,1,1802.3347
789,1231,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-01-01-21.wav,1,21,male,1,0,0,5,future talking by the door,1,1938.6781
1168,1205,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-01-02-21.wav,1,21,male,1,0,1,5,chaser talking by the door,1,1889.3274
1396,1184,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-02-01-21.wav,1,21,male,1,1,0,5,doctor sitting by the door,1,1868.6003
350,1222,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-02-02-21.wav,1,21,male,1,1,1,5,doctor sitting by the door,1,1945.1771
1066,1224,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-01-01-21.wav,1,21,male,0,0,0,6,say that talking by the door,2,1857.5137
381,1182,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-01-02-21.wav,1,21,male,0,0,1,6,can you talking by the door,2,1788.8536
92,1203,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-02-01-21.wav,1,21,male,0,1,0,6,doctor sitting by the door,2,1801.2152
1040,1233,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-02-02-21.wav,1,21,male,0,1,1,6,doctor sitting by the door,2,1702.931
73,1204,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-01-01-21.wav,1,21,male,1,0,0,6,can you talking by the door,2,1839.322
720,1232,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-01-02-21.wav,1,21,male,1,0,1,6,can you talking by the door,2,1821.1165
742,1221,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-02-01-21.wav,1,21,male,1,1,0,6,doctor sitting by the door,2,1784.6671
1162,1185,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-02-02-21.wav,1,21,male,1,1,1,6,don't you sitting by the door,2,1801.173
989,1230,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-01-01-21.wav,1,21,male,0,0,0,7,can you talking by the door,1,1796.9325
1026,1206,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-01-02-21.wav,1,21,male,0,0,1,7,can you talking by the door,1,1710.8309
863,1187,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-02-01-21.wav,1,21,male,0,1,0,7,doctor sitting by the door,1,1771.3075
597,1219,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-02-02-21.wav,1,21,male,0,1,1,7,doctor sitting by the door,1,1774.9136
600,1188,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-01-01-21.wav,1,21,male,1,0,0,7,can you talking by the door,1,1621.8766
149,1218,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-01-02-21.wav,1,21,male,1,0,1,7,kids are talking by the door,1,1660.2461
709,1227,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-02-01-21.wav,1,21,male,1,1,0,7,doctor sitting by the door,1,1718.8066
177,1209,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-02-02-21.wav,1,21,male,1,1,1,7,dogs are sitting by the door,1,1569.4639
1128,1225,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-01-01-21.wav,1,21,male,0,0,0,8,teacher talking by the door,0,1761.6688
883,1201,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-01-02-21.wav,1,21,male,0,0,1,8,can you talking by the door,0,1658.5682
301,1181,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-02-01-21.wav,1,21,male,0,1,0,8,don't you sitting by the door,0,1780.4196
1399,1215,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-02-02-21.wav,1,21,male,0,1,1,8,doctor sitting by the door,0,1693.327
1327,1180,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-01-01-21.wav,1,21,male,1,0,0,8,can you talking by the door,0,1670.8427
324,1216,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-01-02-21.wav,1,21,male,1,0,1,8,can you talking by the door,0,1884.9999
389,1226,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-02-01-21.wav,1,21,male,1,1,0,8,doctor sitting by the door,0,1886.3202
258,1200,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-02-02-21.wav,1,21,male,1,1,1,8,don't you're sitting by the door,0,1781.8031
1189,1271,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-01-01-22.wav,1,22,female,0,0,0,1,kids are talking by the door,0,1772.5927
475,1253,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-01-02-22.wav,1,22,female,0,0,1,1,Kesar talking by the door,0,1823.0837
1252,1259,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-02-01-22.wav,1,22,female,0,1,0,1,doctor sitting by the door,0,1717.9048
417,1295,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-02-02-22.wav,1,22,female,0,1,1,1,toxic sitting by the door,0,1765.176
1261,1254,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-01-01-22.wav,1,22,female,0,0,0,2,Khetri talking by the door,0,1815.3906
118,1270,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-01-02-22.wav,1,22,female,0,0,1,2,kids are talking by the door,0,1830.7574
74,1296,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-02-01-22.wav,1,22,female,0,1,0,2,chocolate sitting by the door,0,1822.968
631,1258,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-02-02-22.wav,1,22,female,0,1,1,2,toxic sitting by the door,0,1768.3226
1372,1297,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-01-01-22.wav,1,22,female,1,0,0,2,theatre talking by the door,0,1827.928
1178,1257,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-01-02-22.wav,1,22,female,1,0,1,2,can you talking by the door,0,1815.9261
1012,1252,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-02-01-22.wav,1,22,female,1,1,0,2,dogs are sitting by the door,0,1741.907
1099,1272,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-02-02-22.wav,1,22,female,1,1,1,2,doctor sitting by the door,0,1799.3341
353,1256,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-01-01-22.wav,1,22,female,0,0,0,3,kids are talking about the door,0,1805.7726
330,1298,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-01-02-22.wav,1,22,female,0,0,1,3,kids are talking by the door,0,1881.3855
141,1273,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-02-01-22.wav,1,22,female,0,1,0,3,charger sitting by the door,0,1753.5353
409,1251,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-02-02-22.wav,1,22,female,0,1,1,3,dogs are sitting by the door,0,1756.8228
307,1274,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-01-01-22.wav,1,22,female,1,0,0,3,can you talking by the door,0,1860.0531
995,1250,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-01-02-22.wav,1,22,female,1,0,1,3,kids are talking by the door,0,1790.8971
191,1255,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-02-01-22.wav,1,22,female,1,1,0,3,dogs are sitting by the door,0,1795.9075
