,Unnamed: 0,file_path,src,actor,gender,intensity,statement,repeat,emotion,transcript,stress_label
1043,580,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-02-02-11.wav,1,11,male,0,1,1,1,doctor sharing by the door,0
1044,703,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-02-02-13.wav,1,13,male,0,1,1,1,doctor sitting by the door,0
1045,1193,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-01-21.wav,1,21,male,0,0,0,2,kids are talking by the door,0
1046,487,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-02-02-01-09.wav,1,9,male,1,1,0,2,dogs are sitting by the door,0
1047,559,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-08-02-02-02-10.wav,1,10,female,1,1,1,8,dogs are sitting by the door,0
1048,801,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-01-14.wav,1,14,female,0,0,0,4,can you talking by the door,2
1049,512,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-01-01-09.wav,1,9,male,1,0,0,5,kids are talking about the door,1
1050,633,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-02-01-11.wav,1,11,male,1,1,0,5,dogs are sitting by the door,1
1051,1265,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-01-02-22.wav,1,22,female,0,0,1,7,kids are talking by the door,1
1052,790,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-01-14.wav,1,14,female,1,1,0,3,doctor sitting by the door,0
1053,116,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-01-02-02.wav,1,2,female,0,0,1,1,kids are talking by the door,0
1054,740,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-02-02-13.wav,1,13,male,0,1,1,2,doctor sitting by the door,0
1055,830,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-02-15.wav,1,15,male,1,1,1,3,doctor sitting by the door,0
1056,119,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-01-02-02.wav,1,2,female,1,0,1,3,kids talking by the door,0
1057,656,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-01-02-12.wav,1,12,female,1,0,1,8,can you talking by the door,0
1058,635,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-02-02-11.wav,1,11,male,0,1,1,4,dogs are sitting by the door,2
1059,369,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-01-07.wav,1,7,male,1,0,0,5,kids are talking by the door,1
1060,268,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-01-05.wav,1,5,male,0,1,0,3,dogs are sitting by the door,0
1061,655,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-02-02-12.wav,1,12,female,0,1,1,8,dogs are sitting by the door,0
1062,935,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-02-16.wav,1,16,female,0,0,1,1,kids are talking by the door,0
1063,822,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-02-15.wav,1,15,male,0,1,1,6,doctor sitting by the door,2
1064,866,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-01-01-15.wav,1,15,male,1,0,0,8,can you talking by the door,0
1065,46,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-08-02-01-01-01.wav,1,1,male,1,0,0,8,kids are talking by the door,0
1066,1224,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-01-01-21.wav,1,21,male,0,0,0,6,say that talking by the door,2
1067,991,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-01-01-17.wav,1,17,male,1,0,0,7,kids talking by the door,1
1068,876,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-02-15.wav,1,15,male,0,0,1,1,can you talking by the door,0
1069,773,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-02-14.wav,1,14,female,0,0,1,3,kids are talking about the door,0
1070,4,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-06-02-01-02-01.wav,1,1,male,1,0,1,6,kids are talking by the door,2
1071,1003,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-01-01-18.wav,1,18,female,0,0,0,2,Kesar talking by the door,0
1072,263,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-02-05.wav,1,5,male,0,1,1,8,dogs sitting by the door,0
1073,1121,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-01-20.wav,1,20,female,1,0,0,8,can you talking for the door,0
1074,1372,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-01-02-24.wav,1,24,female,1,0,1,4,kids are talking by the door,2
1075,443,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-02-02-08.wav,1,8,female,1,1,1,7,charger sitting by the door,1
1076,1002,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-02-01-18.wav,1,18,female,1,1,0,2,dancer sitting by the door,0
1077,837,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-02-15.wav,1,15,male,1,1,1,2,dogs are sitting by the door,0
1078,1379,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-01-02-24.wav,1,24,female,0,0,1,7,kids are talking by the door,1
1079,304,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-02-06.wav,1,6,female,1,1,1,3,turn the ceiling by the door,0
1080,1113,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-01-01-19.wav,1,19,male,1,0,0,5,kids talking by the door,1
1081,313,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-01-06.wav,1,6,female,0,1,0,5,dogs are sitting by the door,1
1082,149,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-02-03.wav,1,3,male,1,0,1,8,kids are talking by the door,0
1083,574,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-05-02-02-01-10.wav,1,10,female,1,1,0,5,dogs are sitting by the door,1
1084,50,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-02-02-01.wav,1,1,male,0,1,1,4,talk to sitting by the door,2
1085,1110,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-02-01-19.wav,1,19,male,0,1,0,5,Could not process audio transcription.,1
1086,726,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-01-13.wav,1,13,male,0,1,0,3,doctor sitting by the door,0
1087,833,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-01-15.wav,1,15,male,0,1,0,2,dogs are sitting by the door,0
1088,470,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-01-02-08.wav,1,8,female,1,0,1,6,can you talking by the door,2
1089,971,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-01-01-17.wav,1,17,male,0,0,0,3,can you talking by the door,0
1090,653,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-02-12.wav,1,12,female,0,1,1,6,talk just sitting by the door,2
1091,399,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-01-07.wav,1,7,male,0,1,0,6,dogs are sitting by the door,2
1092,511,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-01-02-09.wav,1,9,male,0,0,1,4,kids we talking about,2
1093,320,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-02-06.wav,1,6,female,0,1,1,7,toxic sitting by the door,1
1094,19,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-01-01-01-01-01.wav,1,1,male,0,0,0,1,can you talking by the door,0
1095,684,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-02-02-12.wav,1,12,female,0,1,1,2,dogs are sitting by the door,0
1096,35,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-08-01-01-02-01.wav,1,1,male,0,0,1,8,can you talking by the door,0
1097,902,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-02-02-16.wav,1,16,female,1,1,1,5,dogs are sitting by the door,1
1098,827,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-01-15.wav,1,15,male,0,0,0,7,kids are talking by the door,1
1099,1272,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-02-02-22.wav,1,22,female,1,1,1,2,doctor sitting by the door,0
1100,407,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-01-07.wav,1,7,male,1,1,0,2,dogs are sitting by the door,0
1101,920,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-01-01-16.wav,1,16,female,1,0,0,6,can you talking by the door,2
1102,537,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-02-02-01-10.wav,1,10,female,1,1,0,6,dogs are sitting by the door,2
1103,758,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-01-13.wav,1,13,male,0,0,0,5,kids are talking by the door,1
1104,1062,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-02-01-19.wav,1,19,male,1,1,0,2,toxic sitting by the door,0
1105,245,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-01-05.wav,1,5,male,1,1,0,7,dogs are sitting by the door,1
1106,784,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-01-14.wav,1,14,female,0,1,0,4,doctor sitting by the door,2
1107,489,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-01-01-01-09.wav,1,9,male,0,0,0,2,can you talking about the door,0
1108,154,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-02-01-03.wav,1,3,male,0,1,0,1,dogs are sitting by the door,0
1109,961,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-01-02-17.wav,1,17,male,1,0,1,7,kids talking by the door,1
1110,853,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-01-15.wav,1,15,male,0,0,0,3,can you talking by the door,0
1111,625,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-01-02-11.wav,1,11,male,1,0,1,3,kids are talking by the door,0
1112,685,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-01-02-12.wav,1,12,female,1,0,1,3,kids are talking by the door,0
1113,569,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-02-01-02-10.wav,1,10,female,1,0,1,3,can you talking by the door,0
1114,1353,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-02-01-23.wav,1,23,male,1,1,0,8,doctor sitting by the door,0
1115,17,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-02-02-02-02-01.wav,1,1,male,1,1,1,2,dogs are sitting by the door,0
1116,127,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-02-03.wav,1,3,male,0,1,1,6,doctor sitting by the tour,2
1117,927,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-02-01-16.wav,1,16,female,0,1,0,7,dogs are sitting by the door,1
1118,980,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-01-01-17.wav,1,17,male,0,0,0,4,kids are talking by the door,2
1119,1392,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-02-02-24.wav,1,24,female,0,1,1,7,dogs are sitting by the door,1
1120,190,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-02-04.wav,1,4,female,0,0,1,4,can you talking by the door,2
1121,992,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-01-02-17.wav,1,17,male,1,0,1,4,could you talking by the door,2
1122,1386,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-01-01-24.wav,1,24,female,0,0,0,3,kids are talking about the door,0
1123,1186,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-02-21.wav,1,21,male,0,1,1,4,doctor sitting by the door,2
1124,606,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-01-01-11.wav,1,11,male,0,0,0,1,can you talking by the door,0
1125,180,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-02-04.wav,1,4,female,1,1,1,3,Talk is sitting by the door,0
1126,301,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-01-06.wav,1,6,female,0,1,0,2,dogs are sitting by the door,0
1127,496,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-02-02-09.wav,1,9,male,0,1,1,5,dogs are sitting by the door,1
1128,1225,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-01-01-21.wav,1,21,male,0,0,0,8,teacher talking by the door,0
1129,1190,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-02-21.wav,1,21,male,1,0,1,3,can you talking by the door,0
1130,1172,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-02-20.wav,1,20,female,0,0,1,4,just talking by the door,2
1131,517,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-02-01-01-09.wav,1,9,male,1,0,0,2,can you talking about,0
1132,1069,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-02-02-19.wav,1,19,male,1,1,1,6,toxic sitting by the door,2
1133,476,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-01-02-08.wav,1,8,female,0,0,1,3,could you talking by the door,0
1134,157,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-02-03.wav,1,3,male,1,0,1,5,kids are talking by the door,1
1135,16,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-02-01-01.wav,1,1,male,0,1,0,3,dogs are sitting by the door,0
1136,1072,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-01-02-19.wav,1,19,male,0,0,1,6,kids are talking by the door,2
1137,546,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-02-01-10.wav,1,10,female,0,1,0,3,talk to sitting by the door,0
1138,658,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-01-02-12.wav,1,12,female,1,0,1,7,can you talking by the door,1
1139,1320,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-02-01-23.wav,1,23,male,1,1,0,4,dogs sitting by the door,2
1140,1019,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-02-18.wav,1,18,female,0,0,1,7,can you talking by the door,1
1141,1191,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-02-21.wav,1,21,male,0,1,1,3,doctor sitting by the door,0
1142,959,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-01-01-17.wav,1,17,male,1,0,0,3,kids talking by the door,0
1143,1336,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-01-01-23.wav,1,23,male,0,0,0,6,kids are talking by the door,2
1144,283,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-01-05.wav,1,5,male,0,1,0,1,dogs are sitting by the door,0
1145,797,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-01-14.wav,1,14,female,0,1,0,6,doctor sitting by the door,2
1146,225,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-02-04.wav,1,4,female,0,0,1,1,kids are talking about the door,0
1147,26,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-02-01-01.wav,1,1,male,0,1,0,4,talk to sitting by the door,2
1148,437,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-01-02-08.wav,1,8,female,1,0,1,2,can you talking by the door,0
1149,1380,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-01-01-24.wav,1,24,female,0,0,0,4,kids talking by the door,2
1150,229,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-02-04.wav,1,4,female,1,0,1,3,can you talking about the door,0
1151,37,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-07-02-02-02-01.wav,1,1,male,1,1,1,7,dogs are sitting by the door,1
1152,749,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-02-13.wav,1,13,male,1,0,1,3,can you talking by the door,0
1153,1045,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-01-18.wav,1,18,female,0,1,0,2,dogs are sitting by the door,0
1154,469,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-01-01-08.wav,1,8,female,1,0,0,5,kids are talking by the door,1
1155,1213,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-01-21.wav,1,21,male,0,1,0,3,doctor sitting by the door,0
1156,1395,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-02-02-24.wav,1,24,female,1,1,1,5,dogs are sitting by the door,1
1157,687,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-02-01-12.wav,1,12,female,1,1,0,2,dogs are sitting by the door,0
1158,1306,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-01-02-23.wav,1,23,male,0,0,1,6,can you talking about the door,2
1159,639,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-02-01-11.wav,1,11,male,0,1,0,8,dogs are sitting by the door,0
1160,1228,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-02-02-21.wav,1,21,male,1,1,1,4,doctor sitting by the door,2
1161,1158,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-02-20.wav,1,20,female,0,0,1,5,can you talking by the door,1
1162,1185,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-02-02-21.wav,1,21,male,1,1,1,6,don't you sitting by the door,2
1163,1291,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-02-01-22.wav,1,22,female,0,1,0,5,dogs are sitting by the door,1
1164,800,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-01-14.wav,1,14,female,1,0,0,6,can you talking about the door,2
1165,160,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-02-03.wav,1,3,male,0,0,1,7,kids are talking by the door,1
1166,956,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-01-02-17.wav,1,17,male,0,0,1,2,kids talking by the door,0
1167,821,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-01-15.wav,1,15,male,0,0,0,8,guitar talking by the door,0
1168,1205,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-01-02-21.wav,1,21,male,1,0,1,5,chaser talking by the door,1
1169,877,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-01-15.wav,1,15,male,1,1,0,2,dogs are sitting by the door,0
1170,913,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-01-16.wav,1,16,female,0,0,0,3,kids are talking by the door,0
1171,152,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-01-02-03.wav,1,3,male,1,0,1,2,kids are talking by the door,0
1172,1301,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-01-02-23.wav,1,23,male,1,0,1,4,can you talking by the door,2
1173,509,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-01-02-09.wav,1,9,male,0,0,1,5,kids are talking about the door,1
1174,1135,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-02-20.wav,1,20,female,0,1,1,2,doctor sitting by the door,0
1175,1192,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-01-21.wav,1,21,male,1,1,0,2,talk to sitting by the door,0
1176,103,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-01-02-02.wav,1,2,female,0,0,1,8,did you talking by the door,0
1177,586,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-02-01-11.wav,1,11,male,1,1,0,7,dogs are sitting by the door,1
1178,1257,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-01-02-22.wav,1,22,female,1,0,1,2,can you talking by the door,0
1179,1143,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-01-20.wav,1,20,female,1,1,0,4,toxic sitting by the tour,2
1180,53,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-05-01-01-01-01.wav,1,1,male,0,0,0,5,kids are talking by the door,1
1181,151,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-01-03.wav,1,3,male,0,0,0,3,change that talking by the door,0
1182,403,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-01-07.wav,1,7,male,0,0,0,3,canter talking by the door,0
1183,1377,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-01-01-24.wav,1,24,female,1,0,0,6,kids talking Barbie doll,2
